seed,topology_model,n_cells,n_sites,edit_states,dominant_state_prob,missing_rate,mutation_rate,repeat,triplet_samples_requested,sampled_triplets_inferred,possible_triplets,sampled_triplet_coverage,min_signal_gap,simulation_seconds,algorithm,triplet_accuracy,rf_similarity,triplet_inference_seconds,solve_seconds,status,error
805222037,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,11,50000,43989,22238720,0.87978,0.03,0.2608920400007264,NeighborJoining,0.9908,0.3725490196078431,0.0,1.284686324000177,ok,nan
805222038,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,12,50000,43115,22238720,0.8623,0.03,0.2521866709994356,ConfidentWeightedTMC_SMJ32,0.9888,0.1143430290872618,1.7928707359997134,68.03034493599989,ok,nan
805222038,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,12,50000,43115,22238720,0.8623,0.03,0.2521866709994356,VanillaGreedy,0.9604,0.2217860647693817,0.0,1.2169916849998117,ok,nan
805222038,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,12,50000,43115,22238720,0.8623,0.03,0.2521866709994356,UPGMA,0.9938,0.3431372549019608,0.0,1.4651526810002906,ok,nan
805222038,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,12,50000,43115,22238720,0.8623,0.03,0.2521866709994356,NeighborJoining,0.9826,0.3529411764705882,0.0,1.3543070850000731,ok,nan
805222039,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,13,50000,42657,22238720,0.85314,0.03,0.2695665729997927,ConfidentWeightedTMC_SMJ32,0.9116,0.062186559679037,1.900025746999745,59.42529967900009,ok,nan
805222039,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,13,50000,42657,22238720,0.85314,0.03,0.2695665729997927,VanillaGreedy,0.9278,0.1901960784313725,0.0,1.644998984999802,ok,nan
805222039,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,13,50000,42657,22238720,0.85314,0.03,0.2695665729997927,UPGMA,0.9512,0.3803921568627451,0.0,1.7815092240007289,ok,nan
805222039,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,13,50000,42657,22238720,0.85314,0.03,0.2695665729997927,NeighborJoining,0.949,0.3941176470588236,0.0,1.4040355839997574,ok,nan
805222040,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,14,50000,42954,22238720,0.85908,0.03,0.2791507889996865,ConfidentWeightedTMC_SMJ32,0.97,0.0563380281690141,2.0054699960001017,70.36211440199986,ok,nan
805222040,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,14,50000,42954,22238720,0.85908,0.03,0.2791507889996865,VanillaGreedy,0.9494,0.2215686274509803,0.0,1.4702452170004108,ok,nan
805222040,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,14,50000,42954,22238720,0.85908,0.03,0.2791507889996865,UPGMA,0.9924,0.3784313725490196,0.0,3.07723733200055,ok,nan
805222040,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,14,50000,42954,22238720,0.85908,0.03,0.2791507889996865,NeighborJoining,0.9592,0.3490196078431372,0.0,1.3264996249999967,ok,nan
805222041,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,15,50000,42017,22238720,0.84034,0.03,0.2770671130001574,ConfidentWeightedTMC_SMJ32,0.9116,0.0702106318956871,2.009655971000029,55.33681011299996,ok,nan
805222041,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,15,50000,42017,22238720,0.84034,0.03,0.2770671130001574,VanillaGreedy,0.9454,0.2745098039215686,0.0,1.130363316000512,ok,nan
805222041,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,15,50000,42017,22238720,0.84034,0.03,0.2770671130001574,UPGMA,0.9322,0.4215686274509803,0.0,1.3175226060002387,ok,nan
805222041,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,15,50000,42017,22238720,0.84034,0.03,0.2770671130001574,NeighborJoining,0.9142,0.4470588235294117,0.0,1.374263886000335,ok,nan
805222042,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,16,50000,42748,22238720,0.85496,0.03,0.2911069239999051,ConfidentWeightedTMC_SMJ32,0.9602,0.058,1.7369290340002408,48.56527363799978,ok,nan
805222042,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,16,50000,42748,22238720,0.85496,0.03,0.2911069239999051,VanillaGreedy,0.9682,0.2529411764705882,0.0,1.1395259910004825,ok,nan
805222042,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,16,50000,42748,22238720,0.85496,0.03,0.2911069239999051,UPGMA,0.9958,0.3784313725490196,0.0,1.4811962980002136,ok,nan
805222042,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,16,50000,42748,22238720,0.85496,0.03,0.2911069239999051,NeighborJoining,0.955,0.3254901960784313,0.0,1.4103613510005744,ok,nan
805222043,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,17,50000,44020,22238720,0.8804,0.03,0.2422755369998412,ConfidentWeightedTMC_SMJ32,0.9632,0.072289156626506,1.454041429999961,52.55122104999919,ok,nan
805222043,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,17,50000,44020,22238720,0.8804,0.03,0.2422755369998412,VanillaGreedy,0.8434,0.1999999999999999,0.0,1.0869509450003534,ok,nan
805222043,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,17,50000,44020,22238720,0.8804,0.03,0.2422755369998412,UPGMA,0.984,0.3,0.0,1.4513615490004668,ok,nan
805222043,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,17,50000,44020,22238720,0.8804,0.03,0.2422755369998412,NeighborJoining,0.9642,0.3627450980392157,0.0,1.4514833709999948,ok,nan
805222044,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,18,50000,42061,22238720,0.84122,0.03,0.2683987749996959,ConfidentWeightedTMC_SMJ32,0.9678,0.0741482965931863,1.7454842099996313,51.64936217000013,ok,nan
805222044,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,18,50000,42061,22238720,0.84122,0.03,0.2683987749996959,VanillaGreedy,0.918,0.2355250245338567,0.0,0.9337234770000578,ok,nan
805222044,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,18,50000,42061,22238720,0.84122,0.03,0.2683987749996959,UPGMA,0.9942,0.388235294117647,0.0,1.2036824639999395,ok,nan
805222044,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,18,50000,42061,22238720,0.84122,0.03,0.2683987749996959,NeighborJoining,0.8326,0.3686274509803922,0.0,1.0183806560007724,ok,nan
805222045,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,19,50000,41989,22238720,0.83978,0.03,0.2344583450003483,ConfidentWeightedTMC_SMJ32,0.9576,0.0901803607214428,1.908911743999852,53.122233396999945,ok,nan
805222045,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,19,50000,41989,22238720,0.83978,0.03,0.2344583450003483,VanillaGreedy,0.9518,0.2652259332023575,0.0,1.7772944960006498,ok,nan
805222045,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,19,50000,41989,22238720,0.83978,0.03,0.2344583450003483,UPGMA,0.9768,0.3803921568627451,0.0,1.4318441420000454,ok,nan
805222045,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,19,50000,41989,22238720,0.83978,0.03,0.2344583450003483,NeighborJoining,0.9776,0.3666666666666667,0.0,1.730987388000358,ok,nan
805222046,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,20,50000,43529,22238720,0.87058,0.03,0.2676311899995198,ConfidentWeightedTMC_SMJ32,0.9812,0.0501504513540621,2.0776869370001805,64.24328387399964,ok,nan
805222046,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,20,50000,43529,22238720,0.87058,0.03,0.2676311899995198,VanillaGreedy,0.7758,0.1764705882352941,0.0,1.169201585999872,ok,nan
805222046,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,20,50000,43529,22238720,0.87058,0.03,0.2676311899995198,UPGMA,0.9658,0.3549019607843137,0.0,1.2644449899999015,ok,nan
805222046,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,20,50000,43529,22238720,0.87058,0.03,0.2676311899995198,NeighborJoining,0.957,0.3666666666666667,0.0,1.8127081739994535,ok,nan
805222047,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,21,50000,43910,22238720,0.8782,0.03,0.2661464869997871,ConfidentWeightedTMC_SMJ32,0.9812,0.078234704112337,1.9870863189999,61.98495405199992,ok,nan
805222047,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,21,50000,43910,22238720,0.8782,0.03,0.2661464869997871,VanillaGreedy,0.976,0.1647058823529411,0.0,1.3408237460007513,ok,nan
805222047,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,21,50000,43910,22238720,0.8782,0.03,0.2661464869997871,UPGMA,0.9746,0.3470588235294117,0.0,1.916658450999421,ok,nan
805222047,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,21,50000,43910,22238720,0.8782,0.03,0.2661464869997871,NeighborJoining,0.981,0.3372549019607843,0.0,1.3872635560001072,ok,nan
805222048,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,22,50000,43180,22238720,0.8636,0.03,0.3057091459995718,ConfidentWeightedTMC_SMJ32,0.9796,0.0703517587939698,1.7964704399992115,63.8628025779999,ok,nan
805222048,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,22,50000,43180,22238720,0.8636,0.03,0.3057091459995718,VanillaGreedy,0.7798,0.1999999999999999,0.0,1.370065135999539,ok,nan
805222048,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,22,50000,43180,22238720,0.8636,0.03,0.3057091459995718,UPGMA,0.9934,0.3607843137254902,0.0,1.5904325139999855,ok,nan
805222048,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,22,50000,43180,22238720,0.8636,0.03,0.3057091459995718,NeighborJoining,0.8044,0.3725490196078431,0.0,1.6579602499996329,ok,nan
805222049,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,23,50000,43245,22238720,0.8649,0.03,0.6026222410000628,ConfidentWeightedTMC_SMJ32,0.9812,0.066132264529058,1.975288055999954,57.53690984399964,ok,nan
805222049,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,23,50000,43245,22238720,0.8649,0.03,0.6026222410000628,VanillaGreedy,0.844,0.1980392156862744,0.0,1.3240731389996654,ok,nan
805222049,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,23,50000,43245,22238720,0.8649,0.03,0.6026222410000628,UPGMA,0.9896,0.3,0.0,1.4011083319992397,ok,nan
805222049,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,23,50000,43245,22238720,0.8649,0.03,0.6026222410000628,NeighborJoining,0.8062,0.3137254901960784,0.0,1.8089788899997077,ok,nan
805222050,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,24,50000,42938,22238720,0.85876,0.03,0.2159961139996085,ConfidentWeightedTMC_SMJ32,0.9784,0.1061061061061061,2.181685082000513,57.173223877000055,ok,nan
805222050,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,24,50000,42938,22238720,0.85876,0.03,0.2159961139996085,VanillaGreedy,0.8186,0.2708537782139352,0.0,1.1725362800007133,ok,nan
805222050,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,24,50000,42938,22238720,0.85876,0.03,0.2159961139996085,UPGMA,0.9926,0.4882352941176471,0.0,1.3431744669996988,ok,nan
805222050,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,24,50000,42938,22238720,0.85876,0.03,0.2159961139996085,NeighborJoining,0.992,0.480392156862745,0.0,1.2661617750000005,ok,nan
805222051,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,25,50000,42842,22238720,0.85684,0.03,0.2264451150003879,ConfidentWeightedTMC_SMJ32,0.978,0.0801603206412825,1.986298705000081,58.93328845399992,ok,nan
805222051,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,25,50000,42842,22238720,0.85684,0.03,0.2264451150003879,VanillaGreedy,0.9616,0.2490196078431372,0.0,2.953476383000634,ok,nan
805222051,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,25,50000,42842,22238720,0.85684,0.03,0.2264451150003879,UPGMA,0.963,0.2960784313725489,0.0,2.8102018110002973,ok,nan
805222051,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,25,50000,42842,22238720,0.85684,0.03,0.2264451150003879,NeighborJoining,0.9936,0.3215686274509803,0.0,3.2395333940003184,ok,nan
805222052,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,26,50000,42803,22238720,0.85606,0.03,0.2655342509997354,ConfidentWeightedTMC_SMJ32,0.9598,0.07831325301204817,1.8362301090000983,71.09514595600012,ok,
805222052,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,26,50000,42803,22238720,0.85606,0.03,0.2655342509997354,VanillaGreedy,0.861,0.2357563850687623,0.0,1.4440565330005484,ok,
805222052,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,26,50000,42803,22238720,0.85606,0.03,0.2655342509997354,UPGMA,0.9952,0.44509803921568625,0.0,3.643230515000141,ok,
805222052,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,26,50000,42803,22238720,0.85606,0.03,0.2655342509997354,NeighborJoining,0.9602,0.4392156862745098,0.0,5.594340274999922,ok,
805222053,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,27,50000,43229,22238720,0.86458,0.03,0.32101126899942756,ConfidentWeightedTMC_SMJ32,0.9844,0.07414829659318634,2.21901527800037,56.05844808499933,ok,
805222053,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,27,50000,43229,22238720,0.86458,0.03,0.32101126899942756,VanillaGreedy,0.9092,0.196078431372549,0.0,1.9398290079998333,ok,
805222053,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,27,50000,43229,22238720,0.86458,0.03,0.32101126899942756,UPGMA,0.9844,0.36274509803921573,0.0,1.5454914259998986,ok,
805222053,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,27,50000,43229,22238720,0.86458,0.03,0.32101126899942756,NeighborJoining,0.9788,0.36078431372549025,0.0,1.6534803849999662,ok,
805222054,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,28,50000,42512,22238720,0.85024,0.03,0.22776716700082034,ConfidentWeightedTMC_SMJ32,0.9856,0.12424849699398799,1.6674790060005762,63.74090225300006,ok,
805222054,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,28,50000,42512,22238720,0.85024,0.03,0.22776716700082034,VanillaGreedy,0.9754,0.22941176470588232,0.0,1.1549520460002896,ok,
805222054,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,28,50000,42512,22238720,0.85024,0.03,0.22776716700082034,UPGMA,0.9936,0.3803921568627451,0.0,1.5041767029997573,ok,
805222054,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,28,50000,42512,22238720,0.85024,0.03,0.22776716700082034,NeighborJoining,0.9696,0.4254901960784314,0.0,1.8781971960006558,ok,
805222055,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,29,50000,41769,22238720,0.83538,0.03,0.3102659770001992,ConfidentWeightedTMC_SMJ32,0.971,0.06813627254509014,1.8695257979998132,48.20708616899992,ok,
805222055,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,29,50000,41769,22238720,0.83538,0.03,0.3102659770001992,VanillaGreedy,0.9538,0.23921568627450984,0.0,0.9009148129998721,ok,
805222055,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,29,50000,41769,22238720,0.83538,0.03,0.3102659770001992,UPGMA,0.9442,0.40980392156862744,0.0,0.9028928379993886,ok,
805222055,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,29,50000,41769,22238720,0.83538,0.03,0.3102659770001992,NeighborJoining,0.9382,0.4725490196078431,0.0,1.2600775099999737,ok,
805222056,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,30,50000,43414,22238720,0.86828,0.03,0.18809067199981655,ConfidentWeightedTMC_SMJ32,0.9698,0.0881763527054108,1.247887508000531,61.93981075299962,ok,
805222056,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,30,50000,43414,22238720,0.86828,0.03,0.18809067199981655,VanillaGreedy,0.9338,0.2529411764705882,0.0,0.9903853260002506,ok,
805222056,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,30,50000,43414,22238720,0.86828,0.03,0.18809067199981655,UPGMA,0.9792,0.3764705882352941,0.0,0.9776624480000464,ok,
805222056,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,30,50000,43414,22238720,0.86828,0.03,0.18809067199981655,NeighborJoining,0.8212,0.3784313725490196,0.0,1.0478450720002002,ok,
805222057,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,31,50000,42042,22238720,0.84084,0.03,0.19445120799991855,ConfidentWeightedTMC_SMJ32,0.7484,0.06619859578736209,1.7077983339995626,50.287691905999964,ok,
805222057,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,31,50000,42042,22238720,0.84084,0.03,0.19445120799991855,VanillaGreedy,0.748,0.20392156862745103,0.0,0.9064252360003593,ok,
805222057,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,31,50000,42042,22238720,0.84084,0.03,0.19445120799991855,UPGMA,0.7546,0.43137254901960786,0.0,1.029818467000041,ok,
805222057,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,31,50000,42042,22238720,0.84084,0.03,0.19445120799991855,NeighborJoining,0.7144,0.42352941176470593,0.0,1.243575864000377,ok,
805222058,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,32,50000,43408,22238720,0.86816,0.03,0.22535550799966586,ConfidentWeightedTMC_SMJ32,0.9624,0.08617234468937873,1.4912652129996786,47.40932731399971,ok,
805222058,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,32,50000,43408,22238720,0.86816,0.03,0.22535550799966586,VanillaGreedy,0.872,0.20804710500490675,0.0,0.8993426870001713,ok,
805222058,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,32,50000,43408,22238720,0.86816,0.03,0.22535550799966586,UPGMA,0.9802,0.3294117647058824,0.0,0.8433421689996976,ok,
805222058,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,32,50000,43408,22238720,0.86816,0.03,0.22535550799966586,NeighborJoining,0.9888,0.3921568627450981,0.0,0.9555496439998024,ok,
805222059,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,33,50000,43830,22238720,0.8766,0.03,0.21888503799982573,ConfidentWeightedTMC_SMJ32,0.9822,0.052156469408224715,1.589327572000002,48.76109589600037,ok,
805222059,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,33,50000,43830,22238720,0.8766,0.03,0.21888503799982573,VanillaGreedy,0.8792,0.21568627450980393,0.0,0.8857482809999055,ok,
805222059,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,33,50000,43830,22238720,0.8766,0.03,0.21888503799982573,UPGMA,0.9924,0.3313725490196079,0.0,0.9458866120003222,ok,
805222059,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,33,50000,43830,22238720,0.8766,0.03,0.21888503799982573,NeighborJoining,0.9692,0.35882352941176465,0.0,0.9691447129998778,ok,
805222060,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,34,50000,42063,22238720,0.84126,0.03,0.18877902100030042,ConfidentWeightedTMC_SMJ32,0.9334,0.07214428857715427,1.2974485750000895,45.97448917199927,ok,
805222060,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,34,50000,42063,22238720,0.84126,0.03,0.18877902100030042,VanillaGreedy,0.802,0.2512266928361139,0.0,1.1022330350006087,ok,
805222060,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,34,50000,42063,22238720,0.84126,0.03,0.18877902100030042,UPGMA,0.994,0.4666666666666667,0.0,1.0364728439999453,ok,
805222060,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,34,50000,42063,22238720,0.84126,0.03,0.18877902100030042,NeighborJoining,0.9902,0.48039215686274506,0.0,0.9593904820003445,ok,
805222061,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,35,50000,43748,22238720,0.87496,0.03,0.16682723299982172,ConfidentWeightedTMC_SMJ32,0.9794,0.08617234468937873,1.2657016009998188,46.880063108000286,ok,
805222061,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,35,50000,43748,22238720,0.87496,0.03,0.16682723299982172,VanillaGreedy,0.9454,0.20196078431372544,0.0,1.315694254999471,ok,
805222061,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,35,50000,43748,22238720,0.87496,0.03,0.16682723299982172,UPGMA,0.9914,0.33725490196078434,0.0,1.6975944840005468,ok,
805222061,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,35,50000,43748,22238720,0.87496,0.03,0.16682723299982172,NeighborJoining,0.9902,0.35686274509803917,0.0,1.1514566710002327,ok,
805222062,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,36,50000,42601,22238720,0.85202,0.03,0.2197249600003488,ConfidentWeightedTMC_SMJ32,0.9238,0.07815631262525047,1.3677101359999142,49.25272460500037,ok,
805222062,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,36,50000,42601,22238720,0.85202,0.03,0.2197249600003488,VanillaGreedy,0.9702,0.27952755905511806,0.0,0.8657862239997485,ok,
805222062,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,36,50000,42601,22238720,0.85202,0.03,0.2197249600003488,UPGMA,0.9354,0.3803921568627451,0.0,0.8951906410002266,ok,
805222062,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,36,50000,42601,22238720,0.85202,0.03,0.2197249600003488,NeighborJoining,0.9542,0.42352941176470593,0.0,1.388814960999298,ok,
805222063,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,37,50000,42442,22238720,0.84884,0.03,0.1596829029995206,ConfidentWeightedTMC_SMJ32,0.965,0.08016032064128253,1.265276160999747,43.46816514799957,ok,
805222063,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,37,50000,42442,22238720,0.84884,0.03,0.1596829029995206,VanillaGreedy,0.9308,0.22745098039215683,0.0,1.1499939530003758,ok,
805222063,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,37,50000,42442,22238720,0.84884,0.03,0.1596829029995206,UPGMA,0.9944,0.4294117647058824,0.0,0.980300891999832,ok,
805222063,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,37,50000,42442,22238720,0.84884,0.03,0.1596829029995206,NeighborJoining,0.853,0.4254901960784314,0.0,1.0446734059996743,ok,
805222064,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,38,50000,42227,22238720,0.84454,0.03,0.20069164500000625,ConfidentWeightedTMC_SMJ32,0.9676,0.11422845691382766,1.2807195920004233,56.41898667100031,ok,
805222064,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,38,50000,42227,22238720,0.84454,0.03,0.20069164500000625,VanillaGreedy,0.9408,0.2450980392156863,0.0,1.3121467470000425,ok,
805222064,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,38,50000,42227,22238720,0.84454,0.03,0.20069164500000625,UPGMA,0.9864,0.3686274509803922,0.0,1.1075386709999293,ok,
805222064,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,38,50000,42227,22238720,0.84454,0.03,0.20069164500000625,NeighborJoining,0.8074,0.4549019607843138,0.0,1.1469128199996703,ok,
805222065,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,39,50000,43424,22238720,0.86848,0.03,0.2532789329998195,ConfidentWeightedTMC_SMJ32,0.9764,0.07815631262525047,1.5181880730006014,61.06838890800009,ok,
805222065,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,39,50000,43424,22238720,0.86848,0.03,0.2532789329998195,VanillaGreedy,0.9378,0.2239685658153242,0.0,1.1787949580002532,ok,
805222065,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,39,50000,43424,22238720,0.86848,0.03,0.2532789329998195,UPGMA,0.9802,0.403921568627451,0.0,1.4394298449997223,ok,
805222065,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,39,50000,43424,22238720,0.86848,0.03,0.2532789329998195,NeighborJoining,0.964,0.38235294117647056,0.0,1.7869764739998573,ok,
805222066,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,40,50000,44670,22238720,0.8934,0.03,0.2645087329992748,ConfidentWeightedTMC_SMJ32,0.9882,0.07622868605817457,1.8610758069999065,51.33275976499954,ok,
805222066,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,40,50000,44670,22238720,0.8934,0.03,0.2645087329992748,VanillaGreedy,0.92,0.22418879056047203,0.0,0.857438344000002,ok,
805222066,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,40,50000,44670,22238720,0.8934,0.03,0.2645087329992748,UPGMA,0.9986,0.388235294117647,0.0,0.8261382270002287,ok,
805222066,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,40,50000,44670,22238720,0.8934,0.03,0.2645087329992748,NeighborJoining,0.9896,0.388235294117647,0.0,1.2066530560005049,ok,
805222067,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,41,50000,42012,22238720,0.84024,0.03,0.18608712799959903,ConfidentWeightedTMC_SMJ32,0.9544,0.07815631262525047,1.2846554699999615,49.974278448000405,ok,
805222067,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,41,50000,42012,22238720,0.84024,0.03,0.18608712799959903,VanillaGreedy,0.9362,0.21764705882352942,0.0,0.894388507000258,ok,
805222067,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,41,50000,42012,22238720,0.84024,0.03,0.18608712799959903,UPGMA,0.8334,0.3784313725490196,0.0,0.8813418250001632,ok,
805222067,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,41,50000,42012,22238720,0.84024,0.03,0.18608712799959903,NeighborJoining,0.7278,0.36078431372549025,0.0,1.043769734000307,ok,
805222068,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,42,50000,42666,22238720,0.85332,0.03,0.20149147099982656,ConfidentWeightedTMC_SMJ32,0.9748,0.08433734939759041,1.5800547890003145,48.920750235000014,ok,
805222068,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,42,50000,42666,22238720,0.85332,0.03,0.20149147099982656,VanillaGreedy,0.8828,0.22549019607843135,0.0,0.9067573470001662,ok,
805222068,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,42,50000,42666,22238720,0.85332,0.03,0.20149147099982656,UPGMA,0.9856,0.39607843137254906,0.0,0.9727739169993583,ok,
805222068,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,42,50000,42666,22238720,0.85332,0.03,0.20149147099982656,NeighborJoining,0.8124,0.3431372549019608,0.0,1.0961147959997106,ok,
805222069,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,43,50000,42904,22238720,0.85808,0.03,0.1958184289997007,ConfidentWeightedTMC_SMJ32,0.981,0.062311557788944705,1.2946434519999457,49.828480203000254,ok,
805222069,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,43,50000,42904,22238720,0.85808,0.03,0.1958184289997007,VanillaGreedy,0.9236,0.19469026548672563,0.0,0.8107901619996483,ok,
805222069,balanced_random_40_60_splits,512,30,10,0.0,0.3,0.8,43,50000,42904,22238720,0.85808,0.03,0.1958184289997007,UPGMA,0.9804,0.40588235294117647,0.0,1.212376432000383,ok,
