repeat,seed,n_cells,n_sites,edit_states,missing_rate,algorithm,possible_triplets,inferred_triplets,triplet_coverage,triplet_accuracy,rf_similarity,triplet_inference_seconds,solve_seconds
0,6403305,64,30,5,0.3,NeighborJoining,41664,37433,0.8984495007680492,0.8644,0.6451612903225806,0.0,0.44332437699995353
1,6403306,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37048,0.8892089093701997,0.8836,0.4369747899159664,0.983904151000047,5.951501097999994
1,6403306,64,30,5,0.3,VanillaGreedy,41664,37048,0.8892089093701997,0.8854,0.5806451612903225,0.0,0.07102277500007403
1,6403306,64,30,5,0.3,UPGMA,41664,37048,0.8892089093701997,0.8996,0.6451612903225806,0.0,0.5748585900000762
1,6403306,64,30,5,0.3,NeighborJoining,41664,37048,0.8892089093701997,0.9232,0.7258064516129032,0.0,0.3730334599999878
2,6403307,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37485,0.8996975806451613,0.9622,0.30508474576271183,1.0044144060000235,6.454057775000024
2,6403307,64,30,5,0.3,VanillaGreedy,41664,37485,0.8996975806451613,0.7176,0.25806451612903225,0.0,0.07781588100010595
2,6403307,64,30,5,0.3,UPGMA,41664,37485,0.8996975806451613,0.961,0.6451612903225806,0.0,0.8150590810000722
2,6403307,64,30,5,0.3,NeighborJoining,41664,37485,0.8996975806451613,0.9612,0.5967741935483871,0.0,0.42439736899996205
3,6403308,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37020,0.888536866359447,0.9102,0.2016806722689075,1.1449291090000315,6.2277479670000275
3,6403308,64,30,5,0.3,VanillaGreedy,41664,37020,0.888536866359447,0.7292,0.4354838709677419,0.0,0.07118086000002677
3,6403308,64,30,5,0.3,UPGMA,41664,37020,0.888536866359447,0.991,0.5806451612903225,0.0,0.4670582830000285
3,6403308,64,30,5,0.3,NeighborJoining,41664,37020,0.888536866359447,0.978,0.6774193548387097,0.0,0.5467195969999921
4,6403309,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37812,0.9075460829493087,0.9104,0.20512820512820518,1.084262593999938,9.094391042999973
4,6403309,64,30,5,0.3,VanillaGreedy,41664,37812,0.9075460829493087,0.8956,0.3709677419354839,0.0,0.07185083199999553
4,6403309,64,30,5,0.3,UPGMA,41664,37812,0.9075460829493087,0.9962,0.7419354838709677,0.0,0.4110526680000248
4,6403309,64,30,5,0.3,NeighborJoining,41664,37812,0.9075460829493087,0.9374,0.5967741935483871,0.0,0.8088564070000075
5,6403310,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36499,0.8760320660522274,0.8978,0.20512820512820518,0.9144769250000309,7.520172921000039
5,6403310,64,30,5,0.3,VanillaGreedy,41664,36499,0.8760320660522274,0.8774,0.3870967741935484,0.0,0.0664053599999761
5,6403310,64,30,5,0.3,UPGMA,41664,36499,0.8760320660522274,0.9118,0.4516129032258065,0.0,0.4430108359999849
5,6403310,64,30,5,0.3,NeighborJoining,41664,36499,0.8760320660522274,0.9638,0.467741935483871,0.0,0.39755522400002974
6,6403311,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37432,0.8984254992319508,0.969,0.30508474576271183,0.9412034709999944,6.77756277200001
6,6403311,64,30,5,0.3,VanillaGreedy,41664,37432,0.8984254992319508,0.8638,0.29032258064516125,0.0,0.06863318000000618
6,6403311,64,30,5,0.3,UPGMA,41664,37432,0.8984254992319508,0.9966,0.7258064516129032,0.0,0.4232484839999415
6,6403311,64,30,5,0.3,NeighborJoining,41664,37432,0.8984254992319508,0.9958,0.7258064516129032,0.0,0.39156207900009576
7,6403312,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36979,0.8875528033794163,0.9552,0.3529411764705882,0.9294671390000531,6.30270176800002
7,6403312,64,30,5,0.3,VanillaGreedy,41664,36979,0.8875528033794163,0.662,0.29032258064516125,0.0,0.09848838800007798
7,6403312,64,30,5,0.3,UPGMA,41664,36979,0.8875528033794163,0.9924,0.8064516129032258,0.0,0.4010393459999477
7,6403312,64,30,5,0.3,NeighborJoining,41664,36979,0.8875528033794163,0.8226,0.8064516129032258,0.0,0.6031613750000133
8,6403313,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37230,0.8935771889400922,0.9644,0.25210084033613445,1.119158877000018,5.682150625000077
8,6403313,64,30,5,0.3,VanillaGreedy,41664,37230,0.8935771889400922,0.8624,0.3709677419354839,0.0,0.07740573800003858
8,6403313,64,30,5,0.3,UPGMA,41664,37230,0.8935771889400922,0.9976,0.6774193548387097,0.0,0.5098916660000441
8,6403313,64,30,5,0.3,NeighborJoining,41664,37230,0.8935771889400922,0.9986,0.6774193548387097,0.0,0.3756817560000627
9,6403314,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37619,0.9029137864823349,0.9652,0.3076923076923077,1.03994581500001,8.762228757000003
9,6403314,64,30,5,0.3,VanillaGreedy,41664,37619,0.9029137864823349,0.7372,0.3709677419354839,0.0,0.07734814500008724
9,6403314,64,30,5,0.3,UPGMA,41664,37619,0.9029137864823349,0.9704,0.6935483870967742,0.0,0.4653727400000207
9,6403314,64,30,5,0.3,NeighborJoining,41664,37619,0.9029137864823349,0.9682,0.7419354838709677,0.0,0.6521438139999418
10,6403315,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37275,0.8946572580645161,0.9722,0.27118644067796616,0.9408827569999403,7.150718227000084
10,6403315,64,30,5,0.3,VanillaGreedy,41664,37275,0.8946572580645161,0.7716,0.467741935483871,0.0,0.07039794000002075
10,6403315,64,30,5,0.3,UPGMA,41664,37275,0.8946572580645161,0.9932,0.7096774193548387,0.0,0.40873426899997867
10,6403315,64,30,5,0.3,NeighborJoining,41664,37275,0.8946572580645161,0.8522,0.6774193548387097,0.0,0.48606943200002206
11,6403316,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36596,0.8783602150537635,0.9542,0.33613445378151263,0.9786098880000509,7.4169246650000105
11,6403316,64,30,5,0.3,VanillaGreedy,41664,36596,0.8783602150537635,0.8956,0.30645161290322576,0.0,0.09193526699993981
11,6403316,64,30,5,0.3,UPGMA,41664,36596,0.8783602150537635,0.997,0.7741935483870968,0.0,0.43217400499997893
11,6403316,64,30,5,0.3,NeighborJoining,41664,36596,0.8783602150537635,0.994,0.6935483870967742,0.0,0.4779163780000317
12,6403317,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36489,0.8757920506912442,0.969,0.3389830508474576,1.0508845269999938,8.108045662000109
12,6403317,64,30,5,0.3,VanillaGreedy,41664,36489,0.8757920506912442,0.7946,0.4193548387096774,0.0,0.10324492099994131
12,6403317,64,30,5,0.3,UPGMA,41664,36489,0.8757920506912442,0.9922,0.7419354838709677,0.0,0.5405846300000121
12,6403317,64,30,5,0.3,NeighborJoining,41664,36489,0.8757920506912442,0.987,0.6935483870967742,0.0,0.5547170860000961
13,6403318,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36999,0.8880328341013825,0.9222,0.31932773109243695,1.1717595280000523,5.674569413999961
13,6403318,64,30,5,0.3,VanillaGreedy,41664,36999,0.8880328341013825,0.8066,0.4516129032258065,0.0,0.07123799399994368
13,6403318,64,30,5,0.3,UPGMA,41664,36999,0.8880328341013825,0.7708,0.5967741935483871,0.0,0.6323168379999515
13,6403318,64,30,5,0.3,NeighborJoining,41664,36999,0.8880328341013825,0.689,0.6612903225806452,0.0,0.37265521399990575
14,6403319,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37544,0.9011136712749616,0.969,0.22033898305084743,0.9400262619999467,6.157886879999978
14,6403319,64,30,5,0.3,VanillaGreedy,41664,37544,0.9011136712749616,0.9088,0.3902439024390244,0.0,0.07112605800000438
14,6403319,64,30,5,0.3,UPGMA,41664,37544,0.9011136712749616,0.9972,0.7903225806451613,0.0,0.6206912929999362
14,6403319,64,30,5,0.3,NeighborJoining,41664,37544,0.9011136712749616,0.9996,0.8709677419354839,0.0,0.3677267299999585
15,6403320,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37692,0.9046658986175116,0.979,0.3931623931623932,0.9932479359999888,8.087798526000029
15,6403320,64,30,5,0.3,VanillaGreedy,41664,37692,0.9046658986175116,0.7624,0.4516129032258065,0.0,0.07877069800008485
15,6403320,64,30,5,0.3,UPGMA,41664,37692,0.9046658986175116,0.992,0.6451612903225806,0.0,0.430950069000005
15,6403320,64,30,5,0.3,NeighborJoining,41664,37692,0.9046658986175116,0.7834,0.5483870967741935,0.0,0.5114879719999408
16,6403321,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36996,0.8879608294930875,0.9748,0.30508474576271183,0.9994016120000424,9.51277449600002
16,6403321,64,30,5,0.3,VanillaGreedy,41664,36996,0.8879608294930875,0.8568,0.33870967741935487,0.0,0.42467062700006863
16,6403321,64,30,5,0.3,UPGMA,41664,36996,0.8879608294930875,0.9738,0.7419354838709677,0.0,0.48418398100000104
16,6403321,64,30,5,0.3,NeighborJoining,41664,36996,0.8879608294930875,0.9658,0.7096774193548387,0.0,0.5292704699999149
17,6403322,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37411,0.8979214669738863,0.9332,0.33613445378151263,1.207933134999962,5.855356215000029
17,6403322,64,30,5,0.3,VanillaGreedy,41664,37411,0.8979214669738863,0.8082,0.3709677419354839,0.0,0.10202949600000011
17,6403322,64,30,5,0.3,UPGMA,41664,37411,0.8979214669738863,0.9618,0.5806451612903225,0.0,0.557197110000061
17,6403322,64,30,5,0.3,NeighborJoining,41664,37411,0.8979214669738863,0.97,0.5,0.0,0.8324589889999743
18,6403323,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37922,0.9101862519201229,0.8956,0.15254237288135597,1.2448942980000766,6.984088896000003
18,6403323,64,30,5,0.3,VanillaGreedy,41664,37922,0.9101862519201229,0.951,0.3870967741935484,0.0,0.0744608940000262
18,6403323,64,30,5,0.3,UPGMA,41664,37922,0.9101862519201229,0.9454,0.5483870967741935,0.0,0.40454230199998165
18,6403323,64,30,5,0.3,NeighborJoining,41664,37922,0.9101862519201229,0.9382,0.5161290322580645,0.0,0.7119871150000563
19,6403324,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37465,0.8992175499231951,0.9616,0.31932773109243695,0.9755926950000458,6.408338491999984
19,6403324,64,30,5,0.3,VanillaGreedy,41664,37465,0.8992175499231951,0.768,0.3709677419354839,0.0,0.06628973800002314
19,6403324,64,30,5,0.3,UPGMA,41664,37465,0.8992175499231951,0.9878,0.6774193548387097,0.0,0.4455026790000147
19,6403324,64,30,5,0.3,NeighborJoining,41664,37465,0.8992175499231951,0.995,0.7903225806451613,0.0,0.42186941500006014
20,6403325,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38236,0.9177227342549923,0.967,0.3220338983050848,1.0465933729999506,6.195268639999995
20,6403325,64,30,5,0.3,VanillaGreedy,41664,38236,0.9177227342549923,0.7284,0.29032258064516125,0.0,0.0672462010001027
20,6403325,64,30,5,0.3,UPGMA,41664,38236,0.9177227342549923,0.9856,0.6129032258064516,0.0,0.5074434890000248
20,6403325,64,30,5,0.3,NeighborJoining,41664,38236,0.9177227342549923,0.9912,0.6774193548387097,0.0,0.4714626869999847
21,6403326,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37122,0.8909850230414746,0.936,0.22033898305084743,1.082246744000031,6.349740667999981
21,6403326,64,30,5,0.3,VanillaGreedy,41664,37122,0.8909850230414746,0.9908,0.5,0.0,0.06573732099991503
21,6403326,64,30,5,0.3,UPGMA,41664,37122,0.8909850230414746,0.7706,0.5967741935483871,0.0,0.4023284310000008
21,6403326,64,30,5,0.3,NeighborJoining,41664,37122,0.8909850230414746,0.9946,0.5806451612903225,0.0,0.38400336899997
22,6403327,64,30,5,0.3,FullTripletTMC_SMJ16,41664,35813,0.8595670122887865,0.9452,0.5254237288135593,0.9475905980000334,6.413960740999983
22,6403327,64,30,5,0.3,VanillaGreedy,41664,35813,0.8595670122887865,0.8298,0.30645161290322576,0.0,0.07442354099998738
22,6403327,64,30,5,0.3,UPGMA,41664,35813,0.8595670122887865,0.9926,0.7741935483870968,0.0,0.4294265199999927
22,6403327,64,30,5,0.3,NeighborJoining,41664,35813,0.8595670122887865,0.998,0.8387096774193549,0.0,0.38329617299996244
23,6403328,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37495,0.8999375960061444,0.972,0.288135593220339,0.9586385119999932,6.334243912999909
23,6403328,64,30,5,0.3,VanillaGreedy,41664,37495,0.8999375960061444,0.8086,0.4516129032258065,0.0,0.06192146699993373
23,6403328,64,30,5,0.3,UPGMA,41664,37495,0.8999375960061444,0.996,0.8548387096774194,0.0,0.41439290699997855
23,6403328,64,30,5,0.3,NeighborJoining,41664,37495,0.8999375960061444,0.9738,0.7580645161290323,0.0,0.5308237200000576
24,6403329,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36791,0.883040514592934,0.953,0.38983050847457623,1.1274117899999965,6.6406715939999685
24,6403329,64,30,5,0.3,VanillaGreedy,41664,36791,0.883040514592934,0.577,0.3709677419354839,0.0,0.06230244800008222
24,6403329,64,30,5,0.3,UPGMA,41664,36791,0.883040514592934,0.9838,0.7096774193548387,0.0,0.41177738600003977
24,6403329,64,30,5,0.3,NeighborJoining,41664,36791,0.883040514592934,0.98,0.6290322580645161,0.0,0.46531796900001154
25,6403330,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38071,0.9137624807987711,0.9692,0.3728813559322034,0.9643178369999532,7.127169146000028
25,6403330,64,30,5,0.3,VanillaGreedy,41664,38071,0.9137624807987711,0.7188,0.4838709677419355,0.0,0.09616863299993383
25,6403330,64,30,5,0.3,UPGMA,41664,38071,0.9137624807987711,0.9924,0.6612903225806452,0.0,0.598333905000004
25,6403330,64,30,5,0.3,NeighborJoining,41664,38071,0.9137624807987711,0.773,0.6290322580645161,0.0,0.43608283899993694
26,6403331,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37655,0.903777841781874,0.9044,0.26890756302521013,1.1943147519999684,6.530399632000012
26,6403331,64,30,5,0.3,VanillaGreedy,41664,37655,0.903777841781874,0.8474,0.30645161290322576,0.0,0.09761320500001602
26,6403331,64,30,5,0.3,UPGMA,41664,37655,0.903777841781874,0.9502,0.6935483870967742,0.0,0.5870736800000032
26,6403331,64,30,5,0.3,NeighborJoining,41664,37655,0.903777841781874,0.9496,0.532258064516129,0.0,0.9808529800000088
27,6403332,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36554,0.8773521505376344,0.957,0.3529411764705882,1.189409926000053,6.220124848999944
27,6403332,64,30,5,0.3,VanillaGreedy,41664,36554,0.8773521505376344,0.8534,0.4516129032258065,0.0,0.06605053400005545
27,6403332,64,30,5,0.3,UPGMA,41664,36554,0.8773521505376344,0.995,0.6129032258064516,0.0,0.442362403000061
27,6403332,64,30,5,0.3,NeighborJoining,41664,36554,0.8773521505376344,0.9888,0.5483870967741935,0.0,0.40806888999998137
28,6403333,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38403,0.9217309907834101,0.9536,0.3389830508474576,1.1893527039999299,6.694601065000029
28,6403333,64,30,5,0.3,VanillaGreedy,41664,38403,0.9217309907834101,0.7448,0.5806451612903225,0.0,0.06793002400002024
28,6403333,64,30,5,0.3,UPGMA,41664,38403,0.9217309907834101,0.9922,0.7419354838709677,0.0,0.3892838069999698
28,6403333,64,30,5,0.3,NeighborJoining,41664,38403,0.9217309907834101,0.9926,0.7741935483870968,0.0,0.3909043109999857
29,6403334,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38038,0.9129704301075269,0.9368,0.2033898305084746,1.0103917940000429,6.646211053999991
29,6403334,64,30,5,0.3,VanillaGreedy,41664,38038,0.9129704301075269,0.7316,0.30645161290322576,0.0,0.07233774200005882
29,6403334,64,30,5,0.3,UPGMA,41664,38038,0.9129704301075269,0.9716,0.5967741935483871,0.0,0.393391915000052
29,6403334,64,30,5,0.3,NeighborJoining,41664,38038,0.9129704301075269,0.9784,0.6935483870967742,0.0,0.41810242499991546
30,6403335,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38493,0.9238911290322581,0.9682,0.2542372881355932,0.9779646250000269,6.8131809629999225
30,6403335,64,30,5,0.3,VanillaGreedy,41664,38493,0.9238911290322581,0.8628,0.4193548387096774,0.0,0.0688446809999732
30,6403335,64,30,5,0.3,UPGMA,41664,38493,0.9238911290322581,0.9884,0.7419354838709677,0.0,0.375237034999941
30,6403335,64,30,5,0.3,NeighborJoining,41664,38493,0.9238911290322581,0.9864,0.7580645161290323,0.0,0.42325398200000564
31,6403336,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37997,0.9119863671274961,0.9658,0.27118644067796616,0.9664098250000279,6.608824907000098
31,6403336,64,30,5,0.3,VanillaGreedy,41664,37997,0.9119863671274961,0.9674,0.3577235772357723,0.0,0.35337608800000453
31,6403336,64,30,5,0.3,UPGMA,41664,37997,0.9119863671274961,0.9882,0.6290322580645161,0.0,0.3993065199999819
31,6403336,64,30,5,0.3,NeighborJoining,41664,37997,0.9119863671274961,0.9898,0.7096774193548387,0.0,0.46991710700001477
32,6403337,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36359,0.8726718509984639,0.932,0.27118644067796616,1.4249144629999364,11.653590195999982
32,6403337,64,30,5,0.3,VanillaGreedy,41664,36359,0.8726718509984639,0.8778,0.3548387096774194,0.0,0.07395685200003754
32,6403337,64,30,5,0.3,UPGMA,41664,36359,0.8726718509984639,0.9724,0.6774193548387097,0.0,0.42452811599991946
32,6403337,64,30,5,0.3,NeighborJoining,41664,36359,0.8726718509984639,0.9632,0.564516129032258,0.0,0.571967121000057
33,6403338,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36215,0.8692156298003072,0.956,0.38655462184873945,1.3232696759999953,5.711091805000024
33,6403338,64,30,5,0.3,VanillaGreedy,41664,36215,0.8692156298003072,0.8026,0.33870967741935487,0.0,0.06766246100005446
33,6403338,64,30,5,0.3,UPGMA,41664,36215,0.8692156298003072,0.983,0.6451612903225806,0.0,0.4083510009999145
33,6403338,64,30,5,0.3,NeighborJoining,41664,36215,0.8692156298003072,0.9956,0.7096774193548387,0.0,0.6165597259999913
34,6403339,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36995,0.8879368279569892,0.9534,0.3389830508474576,0.9631537299999309,6.369811258000027
34,6403339,64,30,5,0.3,VanillaGreedy,41664,36995,0.8879368279569892,0.9568,0.32258064516129037,0.0,0.07690142399997058
34,6403339,64,30,5,0.3,UPGMA,41664,36995,0.8879368279569892,0.9842,0.6935483870967742,0.0,0.37535031300001265
34,6403339,64,30,5,0.3,NeighborJoining,41664,36995,0.8879368279569892,0.9792,0.6774193548387097,0.0,0.6487370450000753
35,6403340,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37910,0.9098982334869432,0.9428,0.38655462184873945,0.9715613519999806,5.398376312999972
35,6403340,64,30,5,0.3,VanillaGreedy,41664,37910,0.9098982334869432,0.6614,0.19354838709677424,0.0,0.07241858600002615
35,6403340,64,30,5,0.3,UPGMA,41664,37910,0.9098982334869432,0.979,0.6290322580645161,0.0,0.4508179929999869
35,6403340,64,30,5,0.3,NeighborJoining,41664,37910,0.9098982334869432,0.9838,0.6774193548387097,0.0,0.6183422120000159
36,6403341,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38200,0.9168586789554531,0.967,0.30508474576271183,1.9479293970000526,8.090306338000005
36,6403341,64,30,5,0.3,VanillaGreedy,41664,38200,0.9168586789554531,0.8028,0.32258064516129037,0.0,0.07282594899993455
36,6403341,64,30,5,0.3,UPGMA,41664,38200,0.9168586789554531,0.9818,0.532258064516129,0.0,0.4327013470000338
36,6403341,64,30,5,0.3,NeighborJoining,41664,38200,0.9168586789554531,0.966,0.5967741935483871,0.0,0.41247296300002745
37,6403342,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37074,0.8898329493087558,0.9484,0.3389830508474576,1.0124253970000154,6.991189265000003
37,6403342,64,30,5,0.3,VanillaGreedy,41664,37074,0.8898329493087558,0.8936,0.27419354838709675,0.0,0.07776846499996282
37,6403342,64,30,5,0.3,UPGMA,41664,37074,0.8898329493087558,0.9506,0.6129032258064516,0.0,0.3950006540000004
37,6403342,64,30,5,0.3,NeighborJoining,41664,37074,0.8898329493087558,0.96,0.6290322580645161,0.0,0.4084115489999931
38,6403343,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38883,0.9332517281105991,0.972,0.2542372881355932,0.9651687710000942,6.485049246999893
38,6403343,64,30,5,0.3,VanillaGreedy,41664,38883,0.9332517281105991,0.9014,0.27419354838709675,0.0,0.06336091000002853
38,6403343,64,30,5,0.3,UPGMA,41664,38883,0.9332517281105991,0.994,0.6935483870967742,0.0,0.4491389809999191
38,6403343,64,30,5,0.3,NeighborJoining,41664,38883,0.9332517281105991,0.9938,0.6129032258064516,0.0,0.418331774999956
39,6403344,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38171,0.9161626344086021,0.9336,0.22033898305084743,1.191846132999899,6.612879169999815
39,6403344,64,30,5,0.3,VanillaGreedy,41664,38171,0.9161626344086021,0.9058,0.3414634146341463,0.0,0.0692968060000112
39,6403344,64,30,5,0.3,UPGMA,41664,38171,0.9161626344086021,0.966,0.5806451612903225,0.0,0.6892346209999687
39,6403344,64,30,5,0.3,NeighborJoining,41664,38171,0.9161626344086021,0.9578,0.6129032258064516,0.0,0.4082941309998205
40,6403345,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36799,0.8832325268817204,0.7412,0.2542372881355932,0.9526930890001495,6.218575544000032
40,6403345,64,30,5,0.3,VanillaGreedy,41664,36799,0.8832325268817204,0.9348,0.4838709677419355,0.0,0.0712324040000567
40,6403345,64,30,5,0.3,UPGMA,41664,36799,0.8832325268817204,0.9988,0.6774193548387097,0.0,0.6563372680000157
40,6403345,64,30,5,0.3,NeighborJoining,41664,36799,0.8832325268817204,0.9906,0.6129032258064516,0.0,0.38638003400001253
41,6403346,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37732,0.9056259600614439,0.9628,0.288135593220339,1.0407668660000127,6.6782547379998505
41,6403346,64,30,5,0.3,VanillaGreedy,41664,37732,0.9056259600614439,0.7114,0.4032258064516129,0.0,0.06469895800000813
41,6403346,64,30,5,0.3,UPGMA,41664,37732,0.9056259600614439,0.9968,0.7741935483870968,0.0,0.4329001240000707
41,6403346,64,30,5,0.3,NeighborJoining,41664,37732,0.9056259600614439,0.9968,0.7580645161290323,0.0,0.7619576020001659
42,6403347,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37583,0.9020497311827957,0.8862,0.1694915254237288,1.0927717499998835,6.661942808000049
42,6403347,64,30,5,0.3,VanillaGreedy,41664,37583,0.9020497311827957,0.9488,0.22580645161290325,0.0,0.06173903999979302
42,6403347,64,30,5,0.3,UPGMA,41664,37583,0.9020497311827957,0.9854,0.6774193548387097,0.0,0.4493419709999671
42,6403347,64,30,5,0.3,NeighborJoining,41664,37583,0.9020497311827957,0.949,0.6612903225806452,0.0,0.6144627620001302
43,6403348,64,30,5,0.3,FullTripletTMC_SMJ16,41664,38707,0.9290274577572964,0.9718,0.35593220338983056,0.9873118379998687,6.173976978999917
43,6403348,64,30,5,0.3,VanillaGreedy,41664,38707,0.9290274577572964,0.9144,0.3709677419354839,0.0,0.07596319599997514
43,6403348,64,30,5,0.3,UPGMA,41664,38707,0.9290274577572964,0.982,0.6451612903225806,0.0,0.4090740619999451
43,6403348,64,30,5,0.3,NeighborJoining,41664,38707,0.9290274577572964,0.9746,0.5161290322580645,0.0,0.4777101649999622
44,6403349,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37089,0.8901929723502304,0.9538,0.288135593220339,1.2104866869999569,6.384795639000004
44,6403349,64,30,5,0.3,VanillaGreedy,41664,37089,0.8901929723502304,0.8214,0.29032258064516125,0.0,0.06032924600003753
44,6403349,64,30,5,0.3,UPGMA,41664,37089,0.8901929723502304,0.9936,0.6774193548387097,0.0,0.42413239000006797
44,6403349,64,30,5,0.3,NeighborJoining,41664,37089,0.8901929723502304,0.9928,0.5967741935483871,0.0,0.4203967199998715
45,6403350,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36625,0.8790562596006144,0.9722,0.38983050847457623,1.1206925230001161,7.101977166000097
45,6403350,64,30,5,0.3,VanillaGreedy,41664,36625,0.8790562596006144,0.79,0.25806451612903225,0.0,0.07049323000001095
45,6403350,64,30,5,0.3,UPGMA,41664,36625,0.8790562596006144,0.784,0.6612903225806452,0.0,0.4994568189999882
45,6403350,64,30,5,0.3,NeighborJoining,41664,36625,0.8790562596006144,0.7788,0.7258064516129032,0.0,0.49255947799997557
46,6403351,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36807,0.8834245391705069,0.9688,0.41025641025641024,1.0561218500001814,7.4431232540000565
46,6403351,64,30,5,0.3,VanillaGreedy,41664,36807,0.8834245391705069,0.8488,0.5365853658536586,0.0,0.06744793000007121
46,6403351,64,30,5,0.3,UPGMA,41664,36807,0.8834245391705069,0.7556,0.6935483870967742,0.0,0.3765085759998783
46,6403351,64,30,5,0.3,NeighborJoining,41664,36807,0.8834245391705069,0.7688,0.6290322580645161,0.0,0.44369391399982305
47,6403352,64,30,5,0.3,FullTripletTMC_SMJ16,41664,36835,0.8840965821812596,0.9738,0.3728813559322034,0.9697668260000682,6.928233614999954
47,6403352,64,30,5,0.3,VanillaGreedy,41664,36835,0.8840965821812596,0.972,0.5,0.0,0.09693360599999323
47,6403352,64,30,5,0.3,UPGMA,41664,36835,0.8840965821812596,0.9624,0.6290322580645161,0.0,0.4728966870000022
47,6403352,64,30,5,0.3,NeighborJoining,41664,36835,0.8840965821812596,0.9516,0.6290322580645161,0.0,0.5518393370000467
48,6403353,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37542,0.901065668202765,0.9504,0.4067796610169492,1.105685633000121,6.922767536000038
48,6403353,64,30,5,0.3,VanillaGreedy,41664,37542,0.901065668202765,0.8618,0.3709677419354839,0.0,0.06353897799999686
48,6403353,64,30,5,0.3,UPGMA,41664,37542,0.901065668202765,0.9888,0.6290322580645161,0.0,0.38845078399981503
48,6403353,64,30,5,0.3,NeighborJoining,41664,37542,0.901065668202765,0.9958,0.7580645161290323,0.0,0.49545987800001967
49,6403354,64,30,5,0.3,FullTripletTMC_SMJ16,41664,37039,0.8889928955453149,0.9708,0.38983050847457623,0.9492103279999355,6.843389143999957
49,6403354,64,30,5,0.3,VanillaGreedy,41664,37039,0.8889928955453149,0.7944,0.3870967741935484,0.0,0.07048605500017402
49,6403354,64,30,5,0.3,UPGMA,41664,37039,0.8889928955453149,0.992,0.6129032258064516,0.0,0.38636924499996894
49,6403354,64,30,5,0.3,NeighborJoining,41664,37039,0.8889928955453149,0.9976,0.5967741935483871,0.0,0.3825379630000043
